Id,Label,timeset,twitter_type,lat,lng,place_country,place_type,place_fullname,place_name,created_at,lang,description,email,profile_image,friends_count,followers_count,real_name,location,emoji_alias,emoji_html_decimal,emoji_utf8
"#ptjamais","#ptjamais","<[2018-10-19T12:09:29.850Z, 2018-10-19T12:11:23.844Z, 2018-10-19T12:11:46.395Z, 2018-10-19T12:14:03.242Z, 2018-10-19T12:15:05.315Z]>",Hashtag,,,,,,,,,,,,,,,,,,
"#elesim","#elesim","<[2018-10-19T12:09:29.850Z, 2018-10-19T12:09:59.332Z, 2018-10-19T12:10:12.708Z, 2018-10-19T12:11:14.005Z, 2018-10-19T12:11:18.205Z, 2018-10-19T12:11:41.754Z, 2018-10-19T12:12:08.534Z, 2018-10-19T12:14:03.180Z, 2018-10-19T12:14:04.585Z, 2018-10-19T12:14:20.417Z, 2018-10-19T12:14:22.300Z, 2018-10-19T12:14:46.060Z, 2018-10-19T12:14:54.712Z, 2018-10-19T12:15:06.909Z, 2018-10-19T12:15:15.265Z, 2018-10-19T12:15:25.151Z, 2018-10-19T12:15:41.877Z, 2018-10-19T12:16:00.549Z, 2018-10-19T12:16:08.411Z, 2018-10-19T12:16:10.213Z, 2018-10-19T12:16:19.994Z, 2018-10-19T12:17:18.988Z, 2018-10-19T12:17:50.465Z, 2018-10-19T12:18:13.678Z, 2018-10-19T12:18:19.705Z, 2018-10-19T12:18:28.162Z]>",Hashtag,,,,,,,,,,,,,,,,,,
1053251237842468866,QUEM ESTÁ MAIS DESESPERADO COM O @jairbolsonaro na Presidência?,<[2018-10-19T12:09:29.851Z]>,Tweet,,,,,,,Fri Oct 19 08:47:18 BRT 2018,pt,,,,,,,,,,
1053256822742835200,"@jairbolsonaro Haddad é o que mais espalha mentiras e quer falar de fake news.

É o poste mijando no cachorro. Poste mesmo.",<[2018-10-19T12:09:29.983Z]>,Tweet,,,,,,,Fri Oct 19 09:09:29 BRT 2018,pt,,,,,,,,,,
@allan__f,@allan__f,<[2018-10-19T12:09:29.983Z]>,User,,,,,,,Mon Apr 25 19:55:12 BRT 2016,pt,"O que é fascismo, esquerdista? | @Corinthians | 🇧🇷 | Volto ao normal depois da eleição.",,http://pbs.twimg.com/profile_images/1050667197914210305/KZoZFNpJ_bigger.jpg,529,495,Allan F.,"São Paulo, Brasil",,,
1053256825141952512,Fui promovido... vou ali gastar minha grana com viagens. 🤣,"<[2018-10-19T12:09:30.594Z, 2018-10-19T12:16:42.542Z]>",Tweet,,,,,,,Fri Oct 19 09:09:30 BRT 2018,pt,,,,,,,,,,
@bypadrinho,@bypadrinho,"<[2018-10-19T12:09:30.594Z, 2018-10-19T12:09:35.306Z, 2018-10-19T12:09:39.113Z, 2018-10-19T12:09:58.393Z, 2018-10-19T12:10:44.204Z, 2018-10-19T12:11:06.555Z, 2018-10-19T12:11:46.473Z, 2018-10-19T12:13:17.878Z, 2018-10-19T12:14:08.895Z, 2018-10-19T12:14:14.030Z, 2018-10-19T12:14:25.469Z, 2018-10-19T12:14:44.793Z, 2018-10-19T12:16:30.581Z, 2018-10-19T12:16:42.542Z, 2018-10-19T12:17:18.140Z, 2018-10-19T12:17:57.328Z, 2018-10-19T12:19:58.290Z]>",User,,,,,,,Sun Feb 16 11:25:54 BRT 2014,pt,"#Bolsonaro17 #DireitaSegueDireita",,http://pbs.twimg.com/profile_images/923507544311713793/SSFEBKKz_bigger.jpg,5024,5568,Padrinho 17 🇧🇷 Bolsonaro17 🇧🇷,Brasil,,,
1053254486674817024,@byPadrinho @jairbolsonaro @RenovaMidia @FatosEsquerda @SPD_33 @CongressoPodre @IrmaosDeDireita @canal_direita @direitasaopaulo @direitaminas @direitagoiasofc @FNN_FakeNews @Direita_Unida18 Agora sou mega empresario!!!! #MarqueteirosDoJair https://t.co/u1GKIocaYK,"<[2018-10-19T12:09:30.594Z, 2018-10-19T12:10:04.505Z, 2018-10-19T12:16:42.542Z]>",Tweet,,,Brazil,city,"Sao Paulo, Brazil",Sao Paulo,Fri Oct 19 09:00:12 BRT 2018,pt,,,,,,,,,,
@dahorawilson,@dahorawilson,"<[2018-10-19T12:09:30.594Z, 2018-10-19T12:10:04.505Z, 2018-10-19T12:16:42.542Z]>",User,,,,,,,Thu Nov 15 16:39:30 BRST 2012,pt,🇧🇷🇧🇷🇧🇷🇧🇷,,http://pbs.twimg.com/profile_images/2853206928/d00113469537123516748745f114fa44_bigger.jpeg,3852,2276,Wilson da Hora  17 🇧🇷,São Paulo,,,
http://pbs.twimg.com/media/Dp3pRUdWwAM4uN4.jpg,http://pbs.twimg.com/media/Dp3pRUdWwAM4uN4.jpg,"<[2018-10-19T12:09:30.594Z, 2018-10-19T12:10:04.505Z, 2018-10-19T12:16:42.542Z]>",Media,,,,,,,,,,,,,,,,,,
1053256825498411008,"RT @ricado_burgari: ATENÇÃO! BRASIL UNIDO !!

DIREITA SEGUE DIREITA

NÃO ESQUEÇA DE ME SEGUIR 

META @jairbolsonaro ELEITO !

1• PASSO (RT)…",<[2018-10-19T12:09:30.643Z]>,Tweet,,,,,,,Fri Oct 19 09:09:30 BRT 2018,pt,,,,,,,,,,
@jairoteixeira10,@jairoteixeira10,<[2018-10-19T12:09:30.643Z]>,User,,,,,,,Wed Aug 26 16:13:49 BRT 2009,pt,"#Souflamengo #Bolsonaro17 
#Souconservador  #SouBrasil
http://Gab.ai/@jairopereira",,http://pbs.twimg.com/profile_images/1003163237809090560/wCL0i0kW_bigger.jpg,415,220,@jairoteixeira10,brasil,,,
